Fehlende Stationen:
- DER:Station:60bf05aa97d5619616fe3ce4
- DER:Station:624197dc57b024837040cc94
- DER:Station:636387208516f17d224eb7f3
- DER:Station:64241934610cc1acc4ac3f1e
- DER:Station:64f07bfc86b1c8e5dfeed5f5
- DER:Station:654a422999b9d989b62a7f70

Detailierte Fehler:
Datei: car_24-06-21_15_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-08-25_08_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_08_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_09_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_09_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_09_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_09_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_09_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_10_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_10_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_10_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_10_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_10_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_11_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_11_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_11_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_11_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_11_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_12_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_12_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_12_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_12_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_12_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_13_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_13_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_13_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_13_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_13_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_14_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_14_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_14_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_14_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_14_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_15_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_15_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_15_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_15_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_15_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_16_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_16_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_16_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_16_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_16_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_17_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_17_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_17_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_17_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_17_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_18_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_18_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_18_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_18_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_18_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_19_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_19_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_19_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_19_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_19_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_20_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_20_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_20_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_20_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_20_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_21_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_21_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_21_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_21_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_21_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_22_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_22_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_22_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_22_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_22_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-25_23_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-25_23_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-25_23_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-25_23_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-25_23_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_00_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_00_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_00_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_00_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_00_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_01_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_01_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_01_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_01_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_01_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_02_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_02_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_02_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_02_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_02_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_03_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_03_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_03_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_03_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_03_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_04_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_04_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_04_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_04_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_04_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_05_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_05_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_05_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_05_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_05_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_06_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_06_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_06_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_06_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_06_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_07_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_07_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_07_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_07_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_07_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_08_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_08_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_08_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_08_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_08_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_09_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_09_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_09_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_09_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_09_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_10_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_10_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_10_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_10_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_10_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_11_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_11_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_11_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_11_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_11_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_12_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_12_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_12_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_12_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_12_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_13_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_13_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_13_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_13_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_13_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_14_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-08-26_14_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_14_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_14_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_14_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_15_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_15_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_15_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_15_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_16_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_16_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_16_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_16_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_17_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_17_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_17_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_17_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_18_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_18_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_18_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_18_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-08-26_19_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-08-26_19_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-08-26_19_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-08-26_19_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
